brand	city	state	lat	lon	address
ritas	West Harrisonburg	VA	38.430125	-78.851248	
ritas	West Oak Lane Phila	PA	40.056215	-75.158941	
ritas	West Ridge	IL	41.988992	-87.705499	
ritas	West Toledo	OH	41.675563	-83.683322	
ritas	Whitehall Ferry Terminal	NY	40.701324	-74.013091	
ritas	Whitehouse Station	NJ	40.618559	-74.757089	
ritas	Wissahickon Phila	PA	40.010324	-75.166797	
ritas	Wisteria Drive	MD	39.176592	-77.269004	
ritas	Woodhaven	PA	40.07083	-74.966377	
ritas	Yorktown	NY	41.273044	-73.781535	
ritas	Zieglerville	PA	40.275762	-75.479165	
roller_skating_rink	Tyngsborough	MA	42.688244	-71.431235	355 Middlesex Road
royal_farms	Baynesville	MD	39.396134	-76.568442	1525 East Joppa Road
royal_farms	Chase	MD	39.36115	-76.366736	12545 Eastern Avenue
royal_farms	Egg Harbor Twp	NJ	39.432548	-74.607514	6105 E. Black Horse Pike
royal_farms	Fenwick	DE	38.45656	-75.051578	701 Coastal Hwy
royal_farms	Fullerton	MD	39.365388	-76.519408	7560 Belair Road
royal_farms	Gamber	MD	39.464348	-76.934012	4007 Sykesville Rd
royal_farms	Gloucester	NJ	39.885561	-75.106122	1200 Crescent Blvd.
royal_farms	Monkton	MD	39.55559	-76.525001	3209 Jarrettsville Pike Rd
royal_farms	Parkton	MD	39.59131	-76.667992	118 Mt. Carmel Road
royal_farms	Ruxton	MD	39.409544	-76.648207	1630 West Joppa Rd
royal_farms	Sparrows Point	MD	39.236508	-76.474168	7101 Bethlehem Blvd.
royal_farms	Street	MD	39.637739	-76.267146	3606 Conowingo Road
royal_farms	West Plymouth	NC	35.858766	-76.746139	34 US Rt. 64
ruby_tuesday	Ft. Walton Beach	FL	30.42915	-86.638318	Beal Parkway Northwest
ruby_tuesday	N Augusta	SC	33.498908	-81.95932	Knox Avenue
safeway	Phoenix	MD	39.515491	-76.557568	3499 Sweet Air Rd
save_a_lot	E Huntington	WV	38.41063	-82.3659	4341 Route 60 East
save_a_lot	Fall Rock	KY	37.21466	-83.7869	4833 N Hwy 421
save_a_lot	Ft Oglethorpe	GA	34.94695	-85.2579	2911 Lafayette Rd
save_a_lot	Ft Pierce	FL	27.41238	-80.3246	2960 S US Hwy 1
save_a_lot	Goody	KY	37.66115	-82.2725	28640 Hwy 119
save_a_lot	LaFollette	TN	36.35363	-84.1561	2010 Jacksboro Pike
save_a_lot	Lavergne	TN	36.01934	-86.5767	5154 Murfreesboro Rd
save_a_lot	LeRoy	NY	42.97676	-77.9937	15 W Main St
save_a_lot	Mt Morris	MI	43.1226	-83.6929	11972 Saginaw St
save_a_lot	Mt Vernon	KY	37.35627	-84.3493	910 W Main St
save_a_lot	N Kansas City	MO	39.14903	-94.5796	2751 Burlington St
save_a_lot	Otto	MO	38.37279	-90.5013	5651 MO-21
save_a_lot	S Bend	IN	41.67301	-86.2605	310 Chapin St
save_a_lot	S Chicago Heights	IL	41.47835	-87.6383	3310 Chicago Rd S
save_a_lot	Ste Genevieve	MO	37.96514	-90.0583	11306 Save A Lot Dr
save_a_lot	Sun City	FL	27.71438	-82.3548	1625 Sun City Center Plaza
schnucks	Lake	MO	38.78448	-90.7968	101 Civic Center Drive
sephora	Woodcliff	NJ	41.0428	-74.0715	500 CHESTNUT RIDGE RD STE 103
shake_shack	Cherry Hll	NJ	39.885909	-75.002616	700 New Jersey Turnpike
shake_shack	Flushing (Queens)	NY	40.758268	-73.845572	12301 Roosevelt Ave
shake_shack	M&T Bank Stadium, Baltimore	MD	39.278245	-76.621678	M&T Bank Stadium
sheetz	Clarks	PA	41.4856	-75.6944	1109 NORTHERN BLVD
sheetz	Conneaut	PA	41.6028	-80.3044	315 WATER ST BOX 5096
sheetz	Mount	PA	40.3869	-77.8828	201 N JEFFERSON ST
sheetz	Mt Airy	NC	36.4589	-80.6369	2905 ROCKFORD ST
sheetz	Mt Holly Springs	PA	40.1208	-77.19	420 N Baltimore Ave
sheetz	Mt Jackson	VA	38.7608	-78.6325	227 CONICVILLE BLVD
sheetz	Mt Joy	PA	40.1121	-76.4525	1455 E MAIN ST
sheetz	Mt Pleasant	PA	40.1217	-79.5585	6272 STATE ROUTE 819
sheetz	North Dinwiddie	VA	37.1894	-77.4951	6101 Beck Chappell Drive
sheetz	South	WV	38.3561	-81.7242	4401 Maccorkle Ave SW
sheetz	St. Mary'S	PA	41.4278	-78.5589	117 S MICHAEL ST
shell	(empty)	OH	39.249258	-84.791418	10477 HARRISON AVE
shell	(empty)	GA	33.735057	-84.668633	2675 Lee Rd
shell	(empty)	VA	37.445187	-76.407591	13852 JOHN CLAYTON MEMORIAL HWY
shell	(empty)	NC	36.518996	-77.858261	2192 RIVER RD
shell	Andalusia	PA	40.07087	-74.96694	1214 BRISTOL PIKE
shell	Baldwin Place	NY	41.345187	-73.757	105 ROUTE 6
shell	Blessings	TX	28.872126	-96.225592	FM 616 AVE A
shell	Brooklyn	MD	39.218488	-76.614407	5640 RITCHIE HWY
shell	Browns	NC	36.209938	-79.715045	7212 BROWNS SUMMIT RD
shell	Brunswick	NJ	40.421697	-74.379914	755 Nj-18 East
shell	Captain	HI	19.495944	-155.918604	81 6316 MAMALAHOA HWY
shell	Cardiff By The Sea	CA	33.02581	-117.27626	633 BIRMINGHAM DR
shell	Choctaw	MS	32.77002	-89.190958	109 INDUSTRIAL DR
shell	Conneaut	PA	41.615137	-80.288628	12211 LAKESIDE DR
shell	Coxs Creek	KY	37.886397	-85.549681	6515 NEW SHEPHERDSVILLE RD
shell	Coxs Creek	KY	37.89746	-85.47338	6250 LOUISVILLE RD
shell	Cross Junction	VA	39.317672	-78.292918	6656 N FREDERICK PIKE
shell	Crowley	CA	37.567178	-118.741853	474 S LANDING RD
shell	Cumberland Furnace	TN	36.329237	-87.374924	125 INDIAN CREEK RD
shell	Douglas	MA	42.086022	-71.69568	30 LACKEY DAM RD
shell	East Fishkill	NY	41.542426	-73.834712	1997 ROUTE 52
shell	Falls of Rough	KY	37.527593	-86.473146	10797 OWENSBORO ROAD
shell	Forest Hills	TX	32.660779	-97.270172	6550 FOREST HILL DR
shell	Gages	IL	42.356658	-88.002718	33978 N US HIGHWAY 45
shell	Grove	OH	39.879763	-83.066276	2375 STRINGTOWN RD
shell	Hainesville	NJ	41.262081	-74.801107	299 ROUTE 206 S
shell	Hanover	NJ	40.836255	-74.447556	1373 ROUTE 10
shell	Holden	ME	44.749552	-68.649758	729 MAIN RD
shell	Humboldt	AZ	34.503171	-112.24352	2735 S HIGHWAY 69
shell	Hunstville	AL	34.814659	-86.500906	2000 WINCHESTER RD NE
shell	Lake Almanor	CA	40.276832	-121.128756	345 PENINSULA DR
shell	Lakebay	WA	47.269623	-122.769357	1315 KEY PENINSULA HWY N
shell	Lakeside	TX	32.825837	-97.479775	8825 JACKSBORO HWY
shell	LeClaire	IA	41.586989	-90.362459	1403 EAGLE RIDGE RD
shell	Lewiston	NC	36.121906	-77.174083	208 CHURCH ST
shell	Lily	IL	41.939869	-88.47882	44W322 IL ROUTE 64
shell	Mahopac Falls	NY	41.37498	-73.763835	575 RT 6 N
shell	Mannsville	KY	37.372314	-85.197181	118 BRADFORDSVILLE RD
shell	Marion	CT	41.562977	-72.918118	2110 MERIDEN WATERBURY TPKE
shell	McClellan	CA	38.667561	-121.386535	5520 DUDLEY BLVD
shell	McClellandtown	PA	39.869961	-79.890279	109 LECKRONE RD
shell	McDaniels	KY	37.622707	-86.440923	9635 S HIGHWAY 259
shell	Mountain Brk	AL	33.502818	-86.756563	80 CHURCH ST
shell	Nancy	KY	37.07111	-84.747134	9620 W HIGHWAY 80
shell	North Weymouth	MA	42.242733	-70.951915	351 BRIDGE ST
shell	Nursery	TX	28.9224	-97.099466	13515 US HIGHWAY 87 N
shell	Old Fort	TN	35.033764	-84.732392	1380 HIGHWAY 411
shell	Paeonian Springs	VA	39.149379	-77.6155	40636 CHARLES TOWN PIKE
shell	Pasadena	FL	27.759536	-82.735551	1080 PASADENA AVE S
shell	Pearblossom	CA	34.506138	-117.896238	13100 PEARBLOSSOM HWY
shell	Pipe Creek	TX	29.723748	-98.937075	9762 STATE HIGHWAY 16 S
shell	Preston	WA	47.525854	-121.936691	30365 SE HIGH POINT WAY
shell	Rainesville	AL	34.517917	-85.830131	1916 MCCURDY AVE N
shell	Ramrod Key	FL	24.661865	-81.407153	27300 OVERSEAS HWY
shell	Rancho Cucamongo	CA	34.107306	-117.613066	8808 FOOTHILL BLVD
shell	Rock Island	TN	35.786399	-85.589413	868 SEAMONS RD
shell	Rolling Hills Estate	CA	33.774416	-118.37709	7 Peninsula Center
shell	Santa	TX	29.389963	-95.138353	15706 HIGHWAY 6
shell	Santa	TX	29.391448	-95.092542	12600 FM 1764 RD
shell	Santa	NM	35.491528	-106.066414	3815 HIGHWAY 14
shell	Santa	NM	35.632509	-106.066293	7510 AIRPORT RD
shell	Santa	NM	35.640575	-106.01635	4061 CERRILLOS RD
shell	Santa	NM	35.65894	-105.97236	1700 SAINT MICHAELS DR
shell	Santa	NM	35.660035	-105.959742	711 SAINT MICHAELS DR
shell	Sante	NM	35.6764	-105.95398	1010 S SAINT FRANCIS
shell	Santiago	MN	45.539042	-93.820099	2080 165TH AVE
shell	Scituate	RI	41.825643	-71.670038	1045 DANIELSON PIKE
shell	Sheldon Springs	VT	44.903303	-72.976182	ROUTE 105
shell	Shenandoah Caverns	VA	38.705268	-78.654286	1598 CAVERNS RD
shell	South Weymouth	MA	42.154271	-70.9554	1465 MAIN ST
shell	Springfield Gardens	NY	40.66676	-73.757934	18525 N CONDUIT AVE
shell	St. Albans	NY	40.690545	-73.762472	11736 FARMERS BLVD
shell	St. Germain	WI	45.920266	-89.557196	9111 STATE HWY 70 W
shell	Tisbury	MA	41.452759	-70.598124	86 BEACH ROAD
shell	Trenton	ME	44.448221	-68.369795	1007 BAR HARBOR RD
shell	Twin Peaks	CA	34.239912	-117.219967	26745 HWY 189
shell	Vestavia	AL	33.428553	-86.729436	4901 CAHABA RIVER RD
shell	Washington Crossing	PA	40.288834	-74.879094	1099 WASHINGTON CROSSING RD
shell	West Chesterfield	NH	42.885112	-72.544263	97 ROUTE 9
shell	West Newton	MA	42.350041	-71.225139	979 WATERTOWN ST
shell	Wolf Creek	OR	42.695293	-123.394907	397 OLD HIGHWAY 99 S
shell	Woodstock	MD	39.308109	-76.889617	10781 BIRMINGHAM WAY
shell	Zamora	CA	38.795155	-121.878537	9920 ROAD 99 W
sheraton	Kauai	HI	21.87633	-159.46197	2440 Hoonani Road
sheraton	Maui	HI	20.926229	-156.694296	2605 Kaanapali Parkway, Lahaina
shoprite	Aberdeen	NJ	40.395279	-74.22154	318 Lloyd Road
shoprite	Byram Township	NJ	40.934819	-74.718522	90-80 Route 206 North
shoprite	Byram Township	NJ	40.934769	-74.718499	90 Route 206 North
shoprite	Cardiff	MD	39.72033	-76.342654	1606 Dooley Road
shoprite	Lutherville-Timonium	MD	39.437378	-76.629585	37 W Aylesbury Road
shoprite	Manchester	NJ	40.014671	-74.302026	1001 Rt 70 West
shoprite	Montgomery Township	NJ	40.404866	-74.647089	Rt 206 and Rt 518
shoprite	Mt. Kisco	NY	41.220487	-73.722042	333 N. Bedford Rd
shoprite	Phoenix	MD	39.520117	-76.560292	14330 Jarrettsville Pike
shoprite	Rio Grande Middle Township	NJ	39.01197	-74.86887	1700 Route 47 South
shoprite	Roxbury Township	NJ	40.867492	-74.650694	State Route 10 East, Suite 24
shoprite	Upper Deerfield	NJ	39.457366	-75.213233	1000 North Pearl Street
shoprite	Woolwich	NJ	39.737128	-75.325078	65 Center Square Rd
sleep_inn	Acme	MI	44.76654	-85.503976	5520 US 31 North
sleep_inn	Devil's Lake	ND	48.100705	-98.841795	1413 Highway 2
small_luxury_hotels	Glendevey	CO	40.860737	-105.901628	11447 County Road 103
snap_fitness	Cedar	MN	45.304263	-93.234005	18447 Highway 65 NE, Suite A
snap_fitness	Columbus-Short North	OH	39.979064	-83.003383	14 E Hubbard Ave
snap_fitness	Forrestdale	MA	41.713062	-70.490461	280B Rte 130, Suite 8
snap_fitness	Medical	WA	47.573943	-117.682742	207 Hwy 902
snap_fitness	Roxborough	CO	39.483063	-105.073219	8351 N Rampart Range Rd
snap_fitness	S Portland	ME	43.633011	-70.261922	747 Broadway
snap_fitness	Wantage	NJ	41.203076	-74.601483	455 State RT 23
sonesta	Earth City	MO	38.761	-90.4551	3250 Rider Trail S.
sonesta	Parsippany-Troy Hills	NJ	40.8478	-74.4664	3 Gatehall Drive
sonic	Acton	TX	32.44618	-97.69496	5431 Acton Highway
sonic	Bayou Labatre	AL	30.4175	-88.2442	13025 N Wintzell Avenue
sonic	Brock	TX	32.69972	-97.95868	301 FM 1189
sonic	Buchanan	WI	44.244491	-88.349181	W3208 County Road Kk
sonic	Castle Hill	TX	29.53397	-98.52288	2209 Nw Military Hwy
sonic	Central City	LA	30.51389	-91.02675	14620 Greenwell Springs Road
sonic	Chenango	NY	42.14674	-75.90212	1103 Upper Front Street
sonic	Clear Lake City	TX	29.57552	-95.10718	2500 Bay Area Boulevard
sonic	Commerce	MI	42.5579	-83.44066	3270 Pontiac Trail
sonic	Crossroads	TX	33.22498	-96.98539	11601 S. Highway 380
sonic	Donelson	TN	36.15475	-86.66579	414 Donelson Pike
sonic	Dutchtown	LA	30.26399	-90.9891	13339 Highway 73
sonic	Fountain	AR	34.57439	-92.98746	4311 Park Avenue
sonic	Gun Barrel	TX	32.33434	-96.11093	330 N. Gun Barrel Lane
sonic	Hampton Cove	AL	34.65952	-86.48654	366 Sutton Road
sonic	La Mesa	TX	32.73596	-101.95302	401 N. Fourth
sonic	Land O'Lakes	FL	28.18917	-82.43766	2235 Collier Parkway
sonic	Lone Oak	KY	37.04794	-88.65378	2070 Lone Oak Road
sonic	Love's Park	IL	42.318639	-89.031643	1602 East Riverside Boulevard
sonic	Mabelvale	AR	34.623856	-92.364826	14010 Chicot Road
sonic	North Lake	TX	33.02608	-97.27019	13211 Raceway Drive
sonic	North Strabane Township	PA	40.25631	-80.15214	2611 Washington Road
sonic	Rosehill	KS	37.57681	-97.13477	1306 N. Rosehill Road
sonic	Security	CO	38.75346	-104.74123	310 Main Street
sonic	Segovia	TX	30.41749	-99.67233	115 Segovia Access Road South
sonic	Springhill	KS	38.75205	-94.82597	909 N Webster
sonic	St. Mary'S	GA	30.75608	-81.57665	395 Charlie Smith Sr. Hwy
sonic	Stanleyville	NC	36.188218	-80.277068	5994 UNIVERSITY PARKWAY
spark_by_hilton	Kansa City	MO	39.049409	-94.585971	4309 Main St
spark_by_hilton	Witchita	KS	37.680348	-97.240056	8220 E Kellogg Dr
springhill_suites	Land O'Lakes	FL	28.194786	-82.540675	16615 Crosspointe Run
springhill_suites	Mt. Lebanon	PA	40.382479	-80.044018	611 Washington Road
staples	Auburn (Syracuse)	NY	42.955554	-76.542485	2 Plaza Drive
staples	Auburn (Syracuse)	NY	42.955564	-76.542507	2 Plaza Drive
staples	Bellerose (Queens)	NY	40.727691	-73.71349	25121 Jericho Turnpike, Suite B
staples	Bellerose (Queens)	NY	40.727691	-73.71349	251-21 Jericho Turnpike
staples	Bellerose (Queens)	NY	40.727691	-73.71349	251-21 Jericho Turnpike
staples	Boise (Meridian)	ID	43.662479	-116.355369	6299 Eagle Road
staples	Boise (Meridian)	ID	43.662516	-116.355299	6299 Eagle Road
staples	Boise (Meridian)	ID	43.662495	-116.355373	6299 Eagle Road
staples	Bronx (White Plains)	NY	40.852037	-73.867366	2040 White Plains Road
staples	Bronx (White Plains)	NY	40.852058	-73.867378	2040 White Plains Road
staples	Bronx (White Plains)	NY	40.852037	-73.867366	2040 White Plains Road
staples	Burien (Seattle)	WA	47.470883	-122.336863	158 SW 148th Street
staples	Burien (Seattle)	WA	47.470925	-122.337052	158 SW 148th Street
staples	Burien (Seattle)	WA	47.470925	-122.337052	158 SW 148th Street
staples	Columbia (Harbison)	SC	34.072922	-81.154638	320 Harbison Blvd Suite B Suite B
staples	Columbia (Harbison)	SC	34.07298	-81.154574	320 Harbison Blvd Suite B Suite B
staples	Columbia (Harbison)	SC	34.07298	-81.154574	320 Harbison Blvd Suite B Suite B
staples	E. Syracuse	NY	43.059505	-76.065849	3 Chevy Dr.
staples	E. Syracuse	NY	43.059483	-76.065838	3 Chevy Dr.
staples	E. Syracuse	NY	43.059487	-76.065893	3 Chevy Dr.
staples	E. Windsor	NJ	40.271064	-74.540048	440 Rt. 130 South
staples	E. Windsor	NJ	40.271957	-74.541385	440 Rt. 130 South
staples	E. Windsor	NJ	40.271957	-74.541385	440 Rt. 130 South
staples	Harlem	NY	40.808253	-73.945943	105 West 125th Street FRNT 1
staples	Harlem	NY	40.808253	-73.945943	105 West 125th St
staples	Harlem	NY	40.808253	-73.945943	105 West 125th St
staples	Henderson (Green Valley)	NV	36.003662	-115.085561	675 S Green Valley Parkway
staples	Henderson (Green Valley)	NV	36.003594	-115.085424	675 S Green Valley Parkway
staples	Kearny Mesa	CA	32.818894	-117.150556	4240 Kearny Mesa Rd Suite120
staples	Kearny Mesa	CA	32.818597	-117.150226	4240 Kearny Mesa Rd
staples	Kearny Mesa	CA	32.818597	-117.150226	4240 Kearny Mesa Rd
staples	Kent (Seattle)	WA	47.373543	-122.200881	25420 104th Ave SE
staples	Kent (Seattle)	WA	47.373221	-122.200742	25420 104th Ave SE
staples	Kent (Seattle)	WA	47.373161	-122.200786	25420 104th Ave SE
staples	Killingly	CT	41.841385	-71.885287	2079 Killingly Commons Drive
staples	Killingly	CT	41.841383	-71.885287	2079 Killingly Commons Drive
staples	Killingly	CT	41.841383	-71.885287	2079 Killingly Commons Drive
staples	Lady Lake (The Villages)	FL	28.900829	-81.913515	720 US Hwy. 441
staples	Lady Lake (The Villages)	FL	28.935158	-81.94078	720 US Hwy. 441
staples	LaHabra	CA	33.916917	-117.966099	1310 South Beach Blvd
staples	LaHabra	CA	33.916944	-117.965995	1310 South Beach Blvd
staples	LaHabra	CA	33.916944	-117.965995	1310 South Beach Blvd
staples	Mt Holly	NJ	40.006347	-74.793622	555 High St. (Rt.541)
staples	Mt Holly	NJ	40.007232	-74.796128	555 High St. (Rt.541)
staples	Mt Holly	NJ	40.007232	-74.796128	555 High St. (Rt.541)
staples	Natomas	CA	38.633865	-121.505838	3631 Truxel Road
staples	Natomas	CA	38.633808	-121.506042	3631 Truxel Road
staples	Natomas	CA	38.633808	-121.506042	3631 Truxel Road
staples	North Beverly	MA	42.576014	-70.88883	65 Dodge St. Unit C Unit C
staples	North Beverly	MA	42.576014	-70.88883	65 Dodge St. Unit C
staples	North Beverly	MA	42.576014	-70.88883	65 Dodge St. Unit C Unit C
staples	Pelham (Birmingham)	AL	33.265206	-86.812436	3552 Pelham Parkway
staples	Pelham (Birmingham)	AL	33.265206	-86.812436	3552 Pelham Parkway
staples	Portchester	NY	40.991544	-73.67385	515 Boston Post Road
staples	Portchester	NY	40.991544	-73.67385	515 Boston Post Road
staples	Portchester	NY	40.991544	-73.67385	515 Boston Post Road
staples	Rochester (Greece)	NY	43.20608	-77.663097	1370 West Ridge Road
staples	Rochester (Greece)	NY	43.206043	-77.663163	1370 West Ridge Road
staples	Rochester (Greece)	NY	43.206101	-77.663194	1370 West Ridge Road
staples	West Goshen	PA	39.971036	-75.587341	937 Paoli Pike
staples	West Goshen	PA	39.971048	-75.587411	937 Paoli Pike
staples	West Goshen	PA	39.971048	-75.587411	937 Paoli Pike
staples	Yorktown	NY	41.289719	-73.831322	3333 Crompond Rd
staples	Yorktown	NY	41.289498	-73.830611	3333 Crompond Rd
staples	Yorktown	NY	41.289494	-73.830607	3333 Crompond Rd
starbucks	Ashwaubenon,	WI	44.48539	-88.06432	2395 S Oneida St, 100
starbucks	Babcock Ranch	FL	26.77488	-81.75773	42071 Cypress Pkwy
starbucks	Calallen	TX	27.85671	-97.64561	14213 Northwest Blvd
starbucks	Cardiff	CA	33.02182	-117.28206	2081 San Elijo Avenue, #A
starbucks	Casa Adobes	AZ	32.33674	-110.97901	639 West Ina Road, Casa Adobes
starbucks	Century City	CA	34.06103	-118.41493	1875 Century Park E, Watt Plaza Towers
starbucks	Century City	CA	34.059	-118.41325	2049 Century Park E
starbucks	Coconut Grove	FL	25.72797	-80.24258	3400 Main Hwy
starbucks	Coconut Grove	FL	25.73262	-80.23286	2550 S Bayshore Dr, Ste 101
starbucks	Concord	OH	41.6632	-81.24121	7639 Crile Road
starbucks	Cortlandt	NY	41.30736	-73.87548	3025 East Main Street
starbucks	Edgmont	PA	39.97572	-75.44211	4895 West Chester Pike, Edgmont Shopping Center
starbucks	Edinburg,	TX	26.33483	-98.15701	3325 N. Business Hwy 281
starbucks	Evesham	NJ	39.89118	-74.92501	300 State Route 73, Space A
starbucks	Fayette	PA	40.44589	-80.18331	600 Chauvet Dr
starbucks	Fort Campbell	TN	36.60115	-87.45119	11001A Trimble Blvd
starbucks	Fort Eisenhower	GA	33.40736	-82.13515	38200 3rd Ave
starbucks	Fort Eisenhower	GA	33.43108	-82.12581	Bldg 300
starbucks	Fort Eisenhower	GA	33.42518	-82.15113	Chamberlain Ave and 26th Street
starbucks	Fort Eustis	VA	37.15653	-76.57732	1382 Lee Blvd.
starbucks	Fort Liberty	NC	35.10304	-79.01448	1017 Canopy LN
starbucks	Fort Liberty	NC	35.13149	-78.99621	1013 Reilly Road
starbucks	Fort Liberty	NC	35.15761	-78.97399	3571 Butner Road, Bldg 8-5476A
starbucks	Fort Myer	VA	38.87329	-77.07942	106 McNair Rd., Bldg 450
starbucks	Fort Sam	TX	29.45051	-98.44775	2500 Funston Rd. B-2542
starbucks	Ft Payne	AL	34.43223	-85.72926	1015 Gault Ave S
starbucks	Ft Rucker	AL	31.33646	-85.71245	9214 Fifth Ave
starbucks	Gloucester Township	NJ	39.78441	-75.05198	1125 S Black Horse Pike, Space 575
starbucks	Haddon Township	NJ	39.90069	-75.06231	650 West Cuthbert Blvd.
starbucks	Hastings On	NY	40.98495	-73.85267	I-87
starbucks	Hickam AFB	HI	21.34222	-157.95147	Hickam AFB Bldg. B-1250
starbucks	Hill AFB	UT	41.11224	-111.98174	5845 E AVE BLDG 412
starbucks	Horizon	TX	31.68309	-106.19938	13895 Horizon Blvd.
starbucks	Hyatsville	MD	38.94027	-76.90651	6300 Annapolis Road
starbucks	Joint Base Andrews	MD	38.81707	-76.88236	1811 G St
starbucks	Joint Base Andrews	MD	38.80899	-76.89552	1050 W Perimeter Rd
starbucks	Landsdale	PA	40.2458	-75.34088	1735 Sumneytown Pike
starbucks	Larkfield	CA	38.4998	-122.75008	4745 Old Redwood Hwy
starbucks	Lehigh Valley	PA	40.56023	-75.411	2900 Center Valley Parkway, Shops at Saucon Valley
starbucks	LeRoy	NY	43.0308	-77.90677	8706 Vallance Rd.
starbucks	Logan Township	NJ	39.75578	-75.35405	1619 Center Square Road
starbucks	Lutherville-Timonium	MD	39.45813	-76.66406	12254 Tullamore Rd
starbucks	Monroe Township	NJ	40.26827	-74.47633	200 Joan Warren Way
starbucks	Mt	CA	41.31152	-122.31465	301 W Lake St
starbucks	Mt.Vernon	OH	40.40061	-82.45905	855 Coshocton Ave
starbucks	NAS Lemoore	CA	36.26028	-119.91083	796 Reeves Blvd
starbucks	Newport Coast	CA	33.60696	-117.82761	21181 Newport Coast Dr
starbucks	Newport Coast	CA	33.60823	-117.82739	21155 Newport Coast Dr, Newport Coast Shopping Center
starbucks	Oakland Gardens	NY	40.749	-73.75613	221-04 A/B Horace Harding
starbucks	Oakley	OH	39.16012	-84.41811	3686 Madison Rd
starbucks	Oaks	PA	40.13068	-75.45312	200 Mill Rd
starbucks	Pacific Beach	CA	32.79872	-117.2451	1359 Garnet Avenue
starbucks	Phoenix	MD	39.51548	-76.55773	3499 Sweet Air Rd.
starbucks	Pittsfield	MI	42.23716	-83.68086	3650 Carpenter Rd.
starbucks	Playa Vista	CA	33.97648	-118.41757	12746 Jefferson Blvd., 2150
starbucks	Rancho Cucamunga	CA	34.11086	-117.53019	12487 S Main Street
starbucks	Rockaway Beach	NY	40.59118	-73.80118	72-10 Beach Channel Drive
starbucks	San Bernadino	CA	34.13617	-117.23173	2536 Highland Ave
starbucks	Seacrest	FL	30.28159	-86.01962	10343 E County Hwy 30A, 126
starbucks	Silvas	IL	41.49483	-90.40753	1312 John Deere Expy
starbucks	South Brunswick	NJ	40.38243	-74.57419	4190 Rt 1 N
starbucks	South Brunswick	NJ	40.42107	-74.52852	3804 Rt. 1 North
starbucks	South Corona	CA	33.74745	-117.45353	11800 De Palma Road
starbucks	South lake Charles	LA	30.18511	-93.22019	4060 Ryan St
starbucks	Sparrows Point	MD	39.23578	-76.47246	7201 Bethlehem Blvd, 100
starbucks	St. Mary's	OH	40.55434	-84.38465	475 Fortman Dr
starbucks	St. Simon's Island	GA	31.1601	-81.39108	2209 Demere Rd
starbucks	Tom's River	NJ	39.98792	-74.17413	1331 Hopper Ave.
starbucks	Tom's River	NJ	39.98029	-74.1779	1201 HOOPER AVE, Ocean County Mall, 1072
starbucks	Tom's River	NJ	39.95495	-74.16127	353 Route 37 East
starbucks	Ventnor	NJ	39.3528	-74.4774	5000 Wellington Avenue
starbucks	Watersound	FL	30.29559	-86.02227	74 Origins Main Street
starbucks	Whitehouse Station	NJ	40.62043	-74.76482	531 Route 22 East #8
starbucks	Williamson	KY	37.65391	-82.27028	28093 Thompson Plaza S
starbucks	Yorktown	NY	41.29176	-73.82361	3228 Crompond Road
starbucks	Yosemite National Park	CA	37.74325	-119.59882	9006 YOSEMITE LODGE DR
state_liquor_store	DeSoto	IA	41.53687	-94.01328	1100 GREENE ST
state_liquor_store	DeSoto	IA	41.53743	-94.01325	1200 GUTHRIE ST
state_liquor_store	DeSoto	IA	41.53794	-94.01221	1203 GUTHRIE STREET
state_liquor_store	Grand Mounds	IA	41.8281	-90.64642	2293 HWY 30
state_liquor_store	LeClaire	IA	41.59856	-90.34597	210 JONES ST
state_liquor_store	LeClaire	IA	41.58735	-90.35968	1301 EAGLE RIDGE ROAD
state_liquor_store	LeClaire	IA	41.6112	-90.34437	1220 N CODY RD
state_liquor_store	LeClaire	IA	41.60326	-90.34381	536 NORTH CODY ROAD
subway	(empty)	FL	29.646407	-82.34777	655 Reitz Union Dr.
subway	(empty)	FL	28.524422	-80.648651	M7-0301 Headquarters Bldg
subway	(empty)	TX	32.762629	-97.650582	20 Service Road N Willow Park
subway	(empty)	PA	39.732879	-80.060003	139 Locust Avenue
subway	(empty)	OR	45.496203	-122.808353	3270 SW Cedar Hills Blvd. Suite #102
subway	Adamsville McNairy	TN	35.232285	-88.370956	721 E Main St
subway	Athens McMinn	TN	35.436226	-84.590245	418 D South White St
subway	Athens McMinn	TN	35.463477	-84.645597	2625 Decatur Pike
subway	Athens McMinn	TN	35.452687	-84.630756	1815 Decatur Pike
subway	Athens McMinn	TN	35.450318	-84.619327	1440 Decatur Pike
subway	Athens McMinn	TN	35.481585	-84.592959	110 John J Duncan Pkwy
subway	Baileys Crossroads	VA	38.847585	-77.117397	3529 S Jefferson St
subway	Bakerfield	CA	35.354376	-119.33273	29727 Stockdale Hwy
subway	Barberville	FL	29.187361	-81.420337	1717 US 17 S
subway	Barkhamsted	CT	41.911767	-73.042169	380 New Hartford Rd
subway	Beford	OH	41.369775	-81.512776	22919 Broadway Ave
subway	Bellmead McLennan	TX	31.603823	-97.099926	600 N Loop 340 Suite C
subway	Berlin Green	WI	43.963427	-88.941319	247 Ripon Road
subway	Blanchard McClain	OK	35.137794	-97.658572	127 N. Main St
subway	Boyle Heights	CA	34.041254	-118.204664	2800 E First St
subway	Bradford McKean	PA	41.978482	-78.608871	50 Foster Brook Blvd
